yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,1B,2B,3B,HR,BB,SO,SB,CS,HBP,SF,BA,OBP,SLG,OPS,RA,ER,ERA,ERA+,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro
2002,NL,NYN,NYM,E,5,161,78,75,86,N,N,N,N,690,5496,1409,989,238,22,160,486,1044,87,42,63,30,0.256368268,0.322304527,0.395014556,0.717319083,703,624,3.89,106.1257191,9,10,36,4328,1408,163,543,1107,144,138,0.976,New York Mets,Shea Stadium,2804838,97,97,NYM,NYN,NYN
2002,AL,OAK,OAK,W,1,162,81,103,59,Y,N,N,N,800,5558,1450,938,279,28,205,609,1008,46,20,68,36,0.260885211,0.339180354,0.431810004,0.770990358,654,593,3.68,111.1934824,9,19,48,4356,1391,135,474,1021,102,144,0.984,Oakland Athletics,Oakland Coliseum,2169811,98,97,OAK,OAK,OAK
2002,NL,PHI,PHI,E,3,161,79,80,81,N,N,N,N,710,5523,1428,897,325,41,165,640,1095,104,43,53,39,0.258555133,0.339088729,0.421872171,0.7609609,724,671,4.17,96.15706431,5,9,47,4349,1381,153,570,1075,88,156,0.986,Philadelphia Phillies,Veterans Stadium,1618467,94,94,PHI,PHI,PHI
2002,NL,PIT,PIT,C,4,161,79,72,89,N,N,N,N,641,5330,1300,875,263,20,142,537,1109,86,49,73,41,0.243902439,0.319344591,0.380675422,0.700020013,730,664,4.23,103.8671321,2,7,47,4238,1447,163,572,920,115,177,0.982,Pittsburgh Pirates,PNC Park,1784988,102,103,PIT,PIT,PIT
2002,NL,SDN,SDP,W,5,162,81,66,96,N,N,N,N,662,5515,1393,985,243,29,136,547,1062,71,44,30,41,0.252583862,0.321213109,0.381142339,0.702355448,815,737,4.62,81.15816768,5,10,40,4309,1522,177,582,1108,128,162,0.979,San Diego Padres,Qualcomm Stadium,2220601,90,91,SDP,SDN,SDN
2002,AL,SEA,SEA,W,3,162,81,93,69,N,N,N,N,814,5569,1531,1063,285,31,152,629,1003,137,58,51,72,0.274914706,0.349786426,0.419105764,0.76889219,699,654,4.07,99.71417307,8,12,43,4336,1422,178,441,1063,88,134,0.985,Seattle Mariners,Safeco Field,3542938,97,95,SEA,SEA,SEA
2002,NL,SFN,SFG,W,2,162,81,95,66,N,Y,Y,N,783,5497,1465,932,300,35,198,616,961,74,21,65,52,0.266509005,0.344462279,0.441877388,0.786339667,616,566,3.54,111.8455654,10,13,43,4312,1349,116,523,992,90,166,0.985,San Francisco Giants,PacBell Park,3253203,95,94,SFG,SFN,SFN
2002,NL,SLN,STL,C,1,162,81,97,65,Y,N,N,N,787,5505,1475,989,285,26,175,542,927,86,42,67,49,0.267938238,0.338147006,0.424523161,0.762670167,648,595,3.7,110.7108383,4,9,42,4339,1355,141,547,1009,103,168,0.983,St. Louis Cardinals,Busch Stadium II,3011756,98,97,STL,SLN,SLN
2002,AL,TBA,TBD,E,5,161,81,55,106,N,N,N,N,673,5604,1418,953,297,35,133,456,1115,102,45,58,36,0.253033547,0.313942151,0.389721627,0.703663779,918,846,5.29,74.91960807,12,3,25,4321,1567,215,620,925,126,168,0.979,Tampa Bay Devil Rays,Tropicana Field,1065742,97,99,TBD,TBA,TBA
2002,AL,TEX,TEX,W,4,162,80,72,90,N,N,N,N,843,5618,1510,949,304,27,230,554,1055,62,34,62,50,0.268778925,0.338319542,0.455322179,0.79364172,882,824,5.15,87.3341734,4,4,33,4319,1528,194,669,1030,99,152,0.984,Texas Rangers,The Ballpark at Arlington,2352397,106,107,TEX,TEX,TEX
2002,AL,TOR,TOR,E,3,162,81,78,84,N,N,N,N,813,5581,1457,927,305,38,187,522,1142,71,18,53,57,0.261064325,0.327056173,0.429851281,0.756907454,828,767,4.8,91.96197061,6,6,41,4315,1504,177,590,991,107,159,0.982,Toronto Blue Jays,Skydome,1637900,104,104,TOR,TOR,TOR
2003,AL,ANA,ANA,W,3,162,82,77,85,N,N,N,N,736,5487,1473,1014,276,33,150,476,838,129,61,56,50,0.268452706,0.330367441,0.412793876,0.743161318,743,680,4.28,99.61997875,5,9,39,4294,1444,190,486,980,105,138,0.982,Anaheim Angels,Edison International Field,3061094,98,97,ANA,ANA,ANA
2003,NL,ARI,ARI,W,3,162,81,84,78,N,N,N,N,717,5570,1467,965,303,47,152,531,1006,76,38,45,52,0.263375224,0.329622459,0.416517056,0.746139515,685,621,3.84,119.8543464,7,11,42,4365,1379,150,526,1291,107,132,0.983,Arizona Diamondbacks,Bank One Ballpark,2805542,108,109,ARI,ARI,ARI
2003,NL,ATL,ATL,E,1,162,81,101,61,Y,N,N,N,907,5670,1608,1021,321,31,235,545,933,68,22,49,49,0.283597884,0.348804055,0.475485009,0.824289064,740,663,4.1,106.7263214,4,7,51,4369,1425,147,555,992,121,166,0.981,Atlanta Braves,Turner Field,2401084,101,100,ATL,ATL,ATL
2003,AL,BAL,BAL,E,4,163,81,71,91,N,N,N,N,743,5665,1516,1063,277,24,152,431,902,89,36,54,40,0.26760812,0.323263328,0.405472198,0.728735526,820,767,4.76,90.6177112,9,3,41,4349,1579,198,526,981,105,164,0.983,Baltimore Orioles,Oriole Park at Camden Yards,2454523,99,99,BAL,BAL,BAL
2003,AL,BOS,BOS,E,2,162,81,95,67,N,Y,N,N,961,5769,1667,1018,371,40,238,620,943,88,35,53,64,0.288958225,0.359667999,0.490899636,0.850567635,809,729,4.48,101.0499455,5,6,36,4394,1503,153,488,1141,113,130,0.982,Boston Red Sox,Fenway Park II,2724165,105,103,BOS,BOS,BOS
2003,AL,CHA,CHW,C,2,162,81,86,76,N,N,N,N,791,5487,1445,903,303,19,220,519,916,77,29,58,41,0.263349736,0.331203931,0.445780937,0.776984868,715,663,4.17,106.9939646,12,4,36,4293,1364,162,518,1056,93,154,0.984,Chicago White Sox,U.S. Cellular Field,1939524,102,102,CHW,CHA,CHA
2003,NL,CHN,CHC,C,1,162,81,88,74,Y,N,N,N,724,5519,1431,933,302,24,172,492,1158,73,31,50,46,0.259286103,0.323071885,0.416198587,0.739270471,683,619,3.83,113.7314202,13,14,36,4369,1304,143,617,1404,106,157,0.983,Chicago Cubs,Wrigley Field,2962630,101,101,CHC,CHN,CHN
2003,NL,CIN,CIN,C,5,162,81,69,93,N,N,N,N,694,5509,1349,907,239,21,182,524,1326,80,34,79,32,0.244872028,0.317708333,0.394990016,0.71269835,886,818,5.09,79.37931296,4,5,38,4339,1578,209,590,932,141,152,0.977,Cincinnati Reds,Great American Ball Park,2355259,95,96,CIN,CIN,CIN
2003,AL,CLE,CLE,C,4,162,81,68,94,N,N,N,N,699,5572,1413,933,296,26,158,466,1062,86,61,62,41,0.253589375,0.316072301,0.401112706,0.717185007,778,682,4.21,101.2617081,5,7,34,4378,1477,179,501,943,126,178,0.98,Cleveland Indians,Jacobs Field,1730002,96,97,CLE,CLE,CLE
2003,NL,COL,COL,W,4,162,81,74,88,N,N,N,N,853,5518,1472,913,330,31,198,619,1134,63,37,52,38,0.26676332,0.344146459,0.44545125,0.789597709,892,821,5.2,98.01868611,3,4,34,4260,1629,200,552,866,116,165,0.981,Colorado Rockies,Coors Field,2334085,115,116,COL,COL,COL
2003,AL,DET,DET,C,5,162,81,43,119,N,N,N,N,591,5466,1312,919,201,39,153,443,1099,98,63,47,49,0.240029272,0.300083264,0.375045737,0.675129001,928,847,5.3,73.08074539,3,5,27,4316,1616,195,557,764,138,194,0.978,Detroit Tigers,Comerica Park,1368245,93,95,DET,DET,DET
2003,NL,FLO,FLA,E,2,162,81,91,71,N,Y,Y,Y,751,5490,1459,966,292,44,157,515,978,150,74,57,41,0.26575592,0.332787154,0.420765027,0.753552181,692,648,4.04,106.2156143,7,11,36,4336,1415,128,530,1132,78,162,0.987,Florida Marlins,Pro Player Stadium,1303215,98,98,FLA,FLO,FLO
2003,NL,HOU,HOU,C,2,162,81,87,75,N,N,N,N,805,5583,1466,937,308,30,191,557,1021,66,30,81,38,0.262582841,0.336155935,0.431130217,0.767286152,677,622,3.86,113.9080824,1,5,50,4350,1350,161,565,1139,95,149,0.985,Houston Astros,Minute Maid Park,2454241,103,102,HOU,HOU,HOU
2003,AL,KCA,KCR,C,3,162,80,83,79,N,N,N,N,836,5568,1526,1037,288,39,162,476,926,120,42,75,57,0.274066092,0.336301813,0.427083333,0.763385147,867,808,5.05,93.62419218,7,10,36,4316,1569,190,566,865,108,143,0.982,Kansas City Royals,Kauffman Stadium,1779895,107,108,KCR,KCA,KCA
2003,NL,LAN,LAD,W,2,162,81,85,77,N,N,N,N,574,5458,1328,919,260,25,124,407,985,80,36,72,28,0.243312569,0.30293378,0.368266764,0.671200545,556,511,3.16,123.52236,3,17,58,4373,1254,127,526,1289,119,164,0.981,Los Angeles Dodgers,Dodger Stadium,3138626,94,94,LAD,LAN,LAN
2003,NL,MIL,MIL,C,6,162,81,68,94,N,N,N,N,714,5548,1423,937,266,24,196,547,1221,99,39,71,40,0.256488825,0.328875282,0.419069935,0.747945217,873,810,5.02,85.79661788,5,3,44,4356,1590,219,575,1034,114,142,0.981,Milwaukee Brewers,Miller Park,1700354,98,100,MIL,ML4,MIL
2003,AL,MIN,MIN,C,1,162,81,90,72,Y,N,N,N,801,5655,1567,1049,318,45,155,512,1027,94,44,63,52,0.277099912,0.340974212,0.431476569,0.772450781,758,716,4.41,99.67392129,7,8,45,4386,1526,187,402,997,87,114,0.985,Minnesota Twins,Hubert H Humphrey Metrodome,1946011,101,100,MIN,MIN,MIN
2003,NL,MON,WSN,E,4,162,81,83,79,N,N,N,N,711,5437,1404,941,294,25,144,522,990,100,39,45,40,0.258230642,0.326108537,0.40095641,0.727064947,716,640,4.01,113.1178975,15,10,42,4313,1467,181,463,1028,102,152,0.983,Montreal Expos,Stade Olympique/Hiram Bithorn Stadium,1025639,105,105,MON,MON,MON
2003,AL,NYA,NYY,E,1,163,82,101,61,Y,N,Y,N,877,5605,1518,970,304,14,230,684,1042,98,33,81,35,0.270829616,0.356440281,0.453166815,0.809607096,716,653,4.02,105.7178305,8,12,49,4386,1512,145,375,1119,114,126,0.981,New York Yankees,Yankee Stadium II,3465600,98,97,NYY,NYA,NYA
2003,NL,NYN,NYM,E,5,161,80,66,95,N,N,N,N,642,5341,1317,907,262,24,124,489,1035,70,31,54,45,0.246583037,0.313712262,0.37427448,0.687986742,754,704,4.48,96.00147331,3,10,38,4240,1497,168,576,907,118,158,0.98,New York Mets,Shea Stadium,2140599,97,98,NYM,NYN,NYN
2003,AL,OAK,OAK,W,1,162,81,96,66,Y,N,N,N,768,5497,1398,881,317,24,176,556,898,48,14,59,53,0.254320538,0.326520681,0.416772785,0.743293466,643,582,3.63,115.7333366,16,14,48,4325,1336,140,499,1018,107,145,0.983,Oakland Athletics,Oakland Coliseum,2216596,99,98,OAK,OAK,OAK
2003,NL,PHI,PHI,E,3,162,81,86,76,N,N,N,N,791,5543,1448,930,325,27,166,651,1155,72,29,55,38,0.261230381,0.342611739,0.419447952,0.762059691,697,648,4.04,101.1734431,9,13,33,4331,1386,142,536,1060,97,146,0.984,Philadelphia Phillies,Veterans Stadium,2259948,93,93,PHI,PHI,PHI
2003,NL,PIT,PIT,C,4,162,81,75,87,N,N,N,N,753,5581,1492,1009,275,45,163,529,1049,86,37,87,38,0.267335603,0.338091419,0.420354775,0.758446195,801,744,4.64,96.51127001,7,10,44,4333,1527,178,502,926,123,159,0.98,Pittsburgh Pirates,PNC Park,1636751,102,102,PIT,PIT,PIT
2003,NL,SDN,SDP,W,5,162,81,64,98,N,N,N,N,678,5531,1442,1025,257,32,128,565,1073,76,39,57,42,0.260712349,0.333171913,0.388175737,0.72134765,831,774,4.87,79.57507558,2,10,31,4294,1458,208,611,1091,102,141,0.983,San Diego Padres,Qualcomm Stadium,2030084,91,92,SDP,SDN,SDN
2003,AL,SEA,SEA,W,2,162,81,93,69,N,N,N,N,795,5561,1509,1047,290,33,139,586,989,108,37,53,46,0.271354073,0.343900096,0.410357849,0.754257945,637,602,3.76,109.9591703,8,15,38,4323,1340,173,466,1001,65,159,0.989,Seattle Mariners,Safeco Field,3268509,95,95,SEA,SEA,SEA
2003,NL,SFN,SFG,W,1,161,81,100,61,Y,N,N,N,755,5456,1440,950,281,29,180,593,980,53,37,40,39,0.263929619,0.33828329,0.425036657,0.763319947,638,595,3.73,113.4119409,7,10,43,4312,1349,136,546,1006,80,163,0.987,San Francisco Giants,PacBell Park,3264898,99,98,SFG,SFN,SFN
2003,NL,SLN,STL,C,3,162,81,85,77,N,N,N,N,876,5672,1580,1010,342,32,196,580,952,82,32,73,54,0.278561354,0.350054868,0.453808181,0.803863048,796,748,4.6,90.99112763,9,10,41,4391,1544,210,508,969,77,138,0.987,St. Louis Cardinals,Busch Stadium II,2910386,97,96,STL,SLN,SLN
2003,AL,TBA,TBD,E,5,162,81,63,99,N,N,N,N,715,5654,1501,1028,298,38,137,420,1030,142,42,56,50,0.265475769,0.319902913,0.404315529,0.724218441,852,787,4.93,84.37534936,7,7,30,4310,1454,196,639,877,103,158,0.983,Tampa Bay Devil Rays,Tropicana Field,1058695,95,97,TBD,TBA,TBA
2003,AL,TEX,TEX,W,4,162,81,71,91,N,N,N,N,826,5664,1506,957,274,36,239,488,1052,65,25,75,42,0.265889831,0.330036688,0.453566384,0.783603073,969,903,5.67,83.79218682,4,3,43,4300,1625,208,603,1009,94,168,0.985,Texas Rangers,The Ballpark at Arlington,2094394,111,111,TEX,TEX,TEX
2003,AL,TOR,TOR,E,3,162,81,86,76,N,N,N,N,894,5661,1580,1000,357,33,190,546,1081,37,25,90,56,0.279102632,0.348811585,0.454513337,0.803324922,826,748,4.69,97.40770339,14,6,35,4305,1560,184,485,984,117,161,0.981,Toronto Blue Jays,Skydome,1799458,104,104,TOR,TOR,TOR
2004,AL,ANA,ANA,W,1,162,81,92,70,Y,N,N,N,836,5675,1603,1132,272,37,162,450,942,143,46,73,41,0.28246696,0.340759737,0.42907489,0.769834627,734,692,4.28,101.0309278,2,11,50,4363,1476,170,502,1164,90,126,0.985,Anaheim Angels,Angels Stadium of Anaheim,3375677,97,97,ANA,ANA,ANA
2004,NL,ARI,ARI,W,5,162,81,51,111,N,N,N,N,615,5544,1401,933,295,38,135,441,1022,53,32,35,37,0.252705628,0.309889384,0.392676768,0.702566152,899,794,4.98,95.6066032,5,6,33,4308,1480,197,668,1153,139,144,0.977,Arizona Diamondbacks,Bank One Ballpark,2519560,105,107,ARI,ARI,ARI
2004,NL,ATL,ATL,E,1,162,81,96,66,Y,N,N,N,803,5570,1503,984,304,37,178,587,1158,86,32,59,48,0.26983842,0.34307152,0.433572711,0.776644231,668,603,3.74,116.1121495,4,13,48,4350,1475,154,523,1025,116,171,0.981,Atlanta Braves,Turner Field,2327565,101,100,ATL,ATL,ATL
2004,AL,BAL,BAL,E,3,162,81,78,84,N,N,N,N,842,5736,1614,1108,319,18,169,528,949,101,41,57,62,0.281380753,0.344508852,0.431659693,0.776168545,830,760,4.7,93.5145851,8,10,27,4366,1488,159,687,1090,110,161,0.982,Baltimore Orioles,Oriole Park at Camden Yards,2744018,98,99,BAL,BAL,BAL
2004,AL,BOS,BOS,E,2,162,81,98,64,N,Y,Y,Y,949,5720,1613,993,373,25,222,659,1189,68,30,69,55,0.281993007,0.359987698,0.472377622,0.83236532,768,674,4.18,110.7076101,4,12,36,4354,1430,159,447,1132,118,129,0.981,Boston Red Sox,Fenway Park II,2837294,106,105,BOS,BOS,BOS
2004,AL,CHA,CHW,C,2,162,81,83,79,N,N,N,N,865,5534,1481,936,284,19,242,499,1030,78,51,63,42,0.267618359,0.332844575,0.456993133,0.789837708,831,782,4.91,92.02858714,8,8,34,4297,1505,224,527,1013,100,167,0.984,Chicago White Sox,U.S. Cellular Field,1930537,102,102,CHW,CHA,CHA
2004,NL,CHN,CHC,C,3,162,82,89,73,N,N,N,N,789,5628,1508,936,308,29,235,489,1080,66,28,38,48,0.267945984,0.328067064,0.458244492,0.786311556,665,621,3.81,116.217702,3,6,42,4396,1363,169,545,1346,86,126,0.986,Chicago Cubs,Wrigley Field,3170154,103,102,CHC,CHN,CHN
2004,NL,CIN,CIN,C,4,162,81,76,86,N,N,N,N,750,5518,1380,871,287,28,194,599,1335,77,25,81,25,0.250090613,0.33103005,0.417723813,0.748753863,907,832,5.19,82.41291419,5,8,47,4331,1595,236,572,992,113,123,0.981,Cincinnati Reds,Great American Ball Park,2287250,98,99,CIN,CIN,CIN
2004,AL,CLE,CLE,C,3,162,81,80,82,N,N,N,N,858,5676,1565,1007,345,29,184,606,1009,94,55,78,42,0.27572234,0.35129647,0.44397463,0.7952711,857,784,4.81,85.22569099,8,8,32,4400,1553,201,579,1115,106,152,0.983,Cleveland Indians,Jacobs Field,1814401,94,94,CLE,CLE,CLE
2004,NL,COL,COL,W,4,162,81,68,94,N,N,N,N,833,5577,1531,964,331,34,202,568,1181,44,33,54,37,0.274520351,0.345253368,0.454724762,0.79997813,923,883,5.54,90.99852435,3,2,36,4306,1634,198,697,947,89,161,0.986,Colorado Rockies,Coors Field,2338069,113,114,COL,COL,COL
2004,AL,DET,DET,C,4,162,81,72,90,N,N,N,N,827,5623,1531,992,284,54,201,518,1144,86,50,50,43,0.272274587,0.336701957,0.449226392,0.785928349,844,788,4.93,84.81308411,7,9,35,4319,1542,190,530,995,144,160,0.977,Detroit Tigers,Comerica Park,1917004,95,96,DET,DET,DET
2004,NL,FLO,FLA,E,3,162,80,83,79,N,N,N,N,718,5486,1447,992,275,32,148,499,968,96,43,58,40,0.263762304,0.329442709,0.406489245,0.735931955,700,655,4.1,103.1972455,6,14,53,4317,1395,166,513,1116,86,153,0.986,Florida Marlins,Pro Player Stadium,1723105,95,95,FLA,FLO,FLO
2004,NL,HOU,HOU,C,2,162,81,92,70,N,Y,N,N,803,5468,1458,941,294,36,187,590,999,89,30,61,52,0.266642282,0.341759844,0.436174104,0.777933948,698,650,4.05,110.0582955,2,13,47,4329,1416,174,525,1282,101,136,0.983,Houston Astros,Minute Maid Park,3087872,102,101,HOU,HOU,HOU
2004,AL,KCA,KCR,C,5,162,80,58,104,N,N,N,N,720,5538,1432,992,261,29,150,461,1057,67,48,76,38,0.258577104,0.322100442,0.397435897,0.719536339,905,813,5.15,87.85046729,6,3,25,4261,1638,208,518,887,131,169,0.978,Kansas City Royals,Kauffman Stadium,1661478,102,103,KCR,KCA,KCA
2004,NL,LAN,LAD,W,1,162,81,93,69,Y,N,N,N,761,5542,1450,991,226,30,203,536,1092,102,41,62,35,0.261638398,0.331659919,0.423132443,0.754792362,684,647,4.01,105.322184,2,6,51,4360,1386,178,521,1066,73,145,0.988,Los Angeles Dodgers,Dodger Stadium,3488283,95,95,LAD,LAN,LAN
2004,NL,MIL,MIL,C,6,161,81,67,94,N,N,N,N,634,5483,1358,896,295,32,135,540,1312,138,40,68,40,0.247674631,0.320665471,0.387014408,0.707679879,757,679,4.24,105.8388082,6,10,42,4326,1440,164,476,1098,117,132,0.981,Milwaukee Brewers,Miller Park,2062382,100,101,MIL,ML4,MIL
2004,AL,MIN,MIN,C,1,162,81,92,70,Y,N,N,N,780,5623,1494,969,310,24,191,513,982,116,46,64,40,0.265694469,0.331891026,0.43126445,0.763155475,715,661,4.03,111.3798791,4,9,48,4428,1523,167,431,1123,101,158,0.984,Minnesota Twins,Hubert H Humphrey Metrodome,1911490,103,102,MIN,MIN,MIN
2004,NL,MON,WSN,E,5,162,80,67,95,N,N,N,N,635,5474,1361,907,276,27,151,496,925,109,38,35,33,0.248629887,0.313348791,0.391669711,0.705018502,769,696,4.33,107.5033378,11,11,31,4341,1477,191,582,1032,99,172,0.984,Montreal Expos,Stade Olympique/Hiram Bithorn Stadium,749550,105,105,MON,MON,MON
2004,AL,NYA,NYY,E,1,162,81,101,61,Y,N,N,N,897,5527,1483,940,281,20,242,670,982,84,33,80,50,0.26831916,0.352931879,0.45775285,0.810684729,808,752,4.69,91.55024569,1,5,59,4331,1532,182,445,1058,99,148,0.984,New York Yankees,Yankee Stadium II,3775292,98,97,NYY,NYA,NYA
2004,NL,NYN,NYM,E,4,162,81,71,91,N,N,N,N,684,5532,1376,882,289,20,185,512,1159,107,23,61,34,0.248734635,0.317478417,0.408532176,0.726010593,731,658,4.09,107.3350326,2,6,31,4347,1452,156,592,977,137,144,0.978,New York Mets,Shea Stadium,2318951,99,99,NYM,NYN,NYN
2004,AL,OAK,OAK,W,2,162,81,91,71,N,N,N,N,793,5728,1545,1005,336,15,189,608,1061,47,22,55,43,0.269727654,0.343176873,0.432611732,0.775788605,742,682,4.17,104.5584589,10,8,35,4414,1466,164,544,1034,91,172,0.986,Oakland Athletics,Network Associates Coliseum,2201516,99,98,OAK,OAK,OAK
2004,NL,PHI,PHI,E,2,162,81,86,76,N,N,N,N,840,5643,1505,964,303,23,215,645,1133,100,27,58,46,0.266702109,0.34543179,0.442849548,0.788281338,781,724,4.45,104.0258807,4,5,43,4388,1488,214,502,1070,81,142,0.987,Philadelphia Phillies,Citizens Bank Park,3250092,105,104,PHI,PHI,PHI
2004,NL,PIT,PIT,C,5,161,80,72,89,N,N,N,N,680,5483,1428,980,267,39,142,415,1066,63,40,95,42,0.260441364,0.321126761,0.401057815,0.722184576,744,680,4.29,103.7757009,3,8,46,4284,1451,149,576,1079,103,189,0.983,Pittsburgh Pirates,PNC Park,1580031,99,100,PIT,PIT,PIT
2004,NL,SDN,SDP,W,3,162,81,87,75,N,N,N,N,768,5573,1521,1046,304,32,139,566,910,52,25,56,66,0.272923022,0.342277591,0.413780729,0.75605832,705,645,4.03,99.56386293,3,8,44,4323,1460,184,422,1079,108,146,0.982,San Diego Padres,Petco Park,3016752,90,90,SDP,SDN,SDN
2004,AL,SEA,SEA,W,4,162,82,63,99,N,N,N,N,698,5722,1544,1112,276,20,136,492,1058,110,42,54,48,0.269835722,0.330905636,0.396364907,0.727270544,823,772,4.76,91.05473965,7,7,28,4378,1498,212,575,1036,103,140,0.983,Seattle Mariners,Safeco Field,2940731,97,98,SEA,SEA,SEA
2004,NL,SFN,SFG,W,2,162,82,91,71,N,N,N,N,850,5546,1500,970,314,33,183,705,874,43,23,72,51,0.2704652,0.357232507,0.437973314,0.795205821,770,695,4.29,104.7284168,8,8,46,4371,1481,161,548,1020,101,153,0.984,San Francisco Giants,SBC Park,3256854,101,101,SFG,SFN,SFN
2004,NL,SLN,STL,C,1,162,81,105,57,Y,N,Y,N,855,5555,1544,987,319,24,214,548,1085,111,47,51,70,0.277947795,0.344312339,0.459585959,0.803898298,659,605,3.75,115.0382328,4,12,57,4361,1378,169,440,1041,97,154,0.985,St. Louis Cardinals,Busch Stadium II,3048427,100,99,STL,SLN,SLN
2004,AL,TBA,TBD,E,4,161,80,70,91,N,N,N,N,714,5483,1416,947,278,46,145,469,944,132,42,55,56,0.258252781,0.31997361,0.405070217,0.725043827,842,757,4.81,89.91035667,3,5,35,4251,1459,192,580,923,119,139,0.98,Tampa Bay Devil Rays,Tropicana Field,1274911,96,98,TBD,TBA,TBA
2004,AL,TEX,TEX,W,3,162,81,89,73,N,N,N,N,860,5615,1492,908,323,34,227,500,1099,69,36,61,57,0.26571683,0.329375902,0.456634016,0.786009918,794,724,4.53,106.7821315,5,9,52,4319,1536,182,547,979,117,152,0.981,Texas Rangers,The Ballpark at Arlington,2513685,108,109,TEX,TEX,TEX
2004,AL,TOR,TOR,E,5,161,81,67,94,N,N,N,N,719,5531,1438,969,290,34,145,513,1083,58,31,71,42,0.259989152,0.328406692,0.403362864,0.731769555,823,775,4.91,94.10496046,6,11,37,4263,1505,181,608,956,91,150,0.985,Toronto Blue Jays,Skydome,1900041,104,104,TOR,TOR,TOR
2005,NL,ARI,ARI,W,2,162,81,77,85,N,N,N,N,696,5550,1419,910,291,27,191,606,1094,67,26,55,45,0.255675676,0.332480818,0.421081081,0.753561899,856,783,4.84,92.41814666,6,10,45,4369,1580,193,537,1038,94,159,0.985,Arizona Diamondbacks,Bank One Ballpark,2059424,103,105,ARI,ARI,ARI
2005,NL,ATL,ATL,E,1,162,81,90,72,Y,N,N,N,769,5486,1453,924,308,37,184,534,1084,92,32,45,46,0.264855997,0.332515137,0.435107546,0.767622683,674,639,3.98,107.110627,8,12,38,4331,1487,145,520,929,86,170,0.986,Atlanta Braves,Turner Field,2521167,101,100,ATL,ATL,ATL
2005,AL,BAL,BAL,E,4,162,81,74,88,N,N,N,N,729,5551,1492,980,296,27,189,447,902,83,37,54,42,0.2687804,0.327042993,0.43397586,0.761018853,800,724,4.56,92.4989745,2,9,38,4283,1458,180,580,1052,107,154,0.982,Baltimore Orioles,Oriole Park at Camden Yards,2624740,99,99,BAL,BAL,BAL
2005,AL,BOS,BOS,E,2,162,81,95,67,N,Y,N,N,910,5626,1579,1020,339,21,199,653,1044,45,12,47,63,0.280661216,0.35670684,0.454496978,0.811203818,805,752,4.74,93.62784407,6,8,38,4287,1550,164,440,959,109,135,0.982,Boston Red Sox,Fenway Park II,2847888,104,104,BOS,BOS,BOS
2005,AL,CHA,CHW,C,1,162,81,99,63,Y,N,Y,Y,741,5529,1450,974,253,23,200,435,1002,137,67,79,49,0.262253572,0.32239002,0.424850787,0.747240806,645,592,3.61,118.2000692,9,10,54,4427,1392,167,459,1040,94,166,0.985,Chicago White Sox,U.S. Cellular Field,2342833,103,103,CHW,CHA,CHA
2005,NL,CHN,CHC,C,4,162,81,79,83,N,N,N,N,703,5584,1506,966,323,23,194,419,920,65,39,50,37,0.26969914,0.324302135,0.440007163,0.764309298,714,671,4.19,105.9706048,8,10,39,4320,1357,186,576,1256,101,136,0.983,Chicago Cubs,Wrigley Field,3099992,104,104,CHC,CHN,CHN
2005,NL,CIN,CIN,C,5,163,82,73,89,N,N,N,N,820,5565,1453,881,335,15,222,611,1303,72,23,62,39,0.261096137,0.33869683,0.446361186,0.785058016,889,820,5.15,80.99401196,2,1,31,4299,1657,219,492,955,104,133,0.983,Cincinnati Reds,Great American Ball Park,1943067,100,101,CIN,CIN,CIN
2005,AL,CLE,CLE,C,2,162,81,93,69,N,N,N,N,790,5609,1522,948,337,30,207,503,1093,62,36,54,50,0.271349617,0.334459459,0.452843644,0.787303104,642,582,3.61,112.2354909,6,10,51,4358,1363,157,413,1050,106,156,0.983,Cleveland Indians,Jacobs Field,2013763,96,96,CLE,CLE,CLE
2005,NL,COL,COL,W,5,162,81,67,95,N,N,N,N,740,5542,1477,1013,280,34,150,509,1103,65,32,64,34,0.266510285,0.333387543,0.410501624,0.743889167,862,808,5.13,94.04489632,4,4,37,4256,1600,175,604,981,118,158,0.981,Colorado Rockies,Coors Field,1914389,112,113,COL,COL,COL
2005,AL,DET,DET,C,4,162,81,71,91,N,N,N,N,723,5602,1521,1025,283,45,168,384,1038,66,28,53,52,0.271510175,0.321457889,0.428061407,0.749519295,787,719,4.51,92.59279252,7,2,37,4307,1504,193,461,907,110,171,0.982,Detroit Tigers,Comerica Park,2024431,98,98,DET,DET,DET
2005,NL,FLO,FLA,E,3,162,81,83,79,N,N,N,N,717,5502,1499,1033,306,32,128,512,918,96,38,67,50,0.272446383,0.33893329,0.409487459,0.748420749,732,666,4.16,96.71234056,14,15,42,4327,1459,116,563,1125,103,177,0.983,Florida Marlins,Dolphin Stadium,1852608,94,94,FLA,FLO,FLO
2005,NL,HOU,HOU,C,2,163,81,89,73,N,Y,Y,N,693,5462,1400,926,281,32,161,481,1037,115,44,72,42,0.256316368,0.32243685,0.407909191,0.730346041,609,563,3.51,118.0799751,6,11,45,4329,1336,155,440,1164,89,146,0.985,Houston Astros,Minute Maid Park,2804760,101,100,HOU,HOU,HOU
